Process,Species,Covariate,Mean,SD,2.5CI,50CI,97.5CI,Rhat,ESS,5.0CI,95.0CI
Occupancy,Cedar Waxwing,subcanopy,-0.092,0.1736,-0.4483,-0.0891,0.2385,1.0074,1200,-0.3869,0.2022
Occupancy,Cerulean Warbler,subcanopy,-0.0491,0.2227,-0.4755,-0.0416,0.3975,1.0049,1200,-0.4024,0.3138
Occupancy,Chipping Sparrow,subcanopy,-0.1371,0.1839,-0.4998,-0.141,0.2324,1.0162,1200,-0.4437,0.1737
Occupancy,Chimney Swift,subcanopy,-0.023,0.197,-0.4238,-0.0253,0.372,1.0005,1200,-0.3463,0.302
Occupancy,Cliff Swallow,subcanopy,-0.0683,0.2278,-0.4935,-0.0696,0.3773,1.0011,1200,-0.4293,0.3113
Occupancy,Common Grackle,subcanopy,-0.0541,0.1821,-0.4069,-0.056,0.3115,1.0086,1386,-0.3533,0.2291
Occupancy,Cooper's Hawk,subcanopy,-0.1648,0.2146,-0.5918,-0.16,0.2334,1.0124,1200,-0.5301,0.1745
Occupancy,Common Yellowthroat,subcanopy,-0.0988,0.1646,-0.4215,-0.0935,0.205,1.0029,1200,-0.3782,0.1627
Occupancy,Dark-eyed Junco,subcanopy,-0.0093,0.176,-0.3652,-0.0076,0.3271,1.0032,1200,-0.3032,0.2734
Occupancy,Downy Woodpecker,subcanopy,0.1032,0.2147,-0.2807,0.097,0.5547,1.0044,1200,-0.2252,0.4768
Occupancy,Eastern Bluebird,subcanopy,-0.1227,0.2071,-0.5588,-0.1127,0.263,0.9997,1200,-0.4689,0.2042
Occupancy,Eastern Kingbird,subcanopy,-0.1541,0.2158,-0.6016,-0.148,0.247,1.0037,1320,-0.5255,0.1804
Occupancy,Eastern Meadowlark,subcanopy,-0.0843,0.225,-0.5421,-0.078,0.3717,1.0094,1200,-0.4726,0.2739
Occupancy,Eastern Phoebe,subcanopy,0.0022,0.1791,-0.3393,-0.0018,0.3619,1.0075,1270,-0.2857,0.3014
Occupancy,Eastern Towhee,subcanopy,-0.0434,0.1847,-0.4072,-0.0455,0.3325,1.0017,1200,-0.3332,0.2597
Occupancy,Eastern Wood-Pewee,subcanopy,0.0439,0.2093,-0.3406,0.0244,0.4888,1.0017,1200,-0.2816,0.4054
Occupancy,European Starling,subcanopy,-0.1205,0.19,-0.5235,-0.1161,0.2348,1.0023,1235,-0.4416,0.1834
Occupancy,Field Sparrow,subcanopy,-0.132,0.2091,-0.5922,-0.1185,0.2467,1.0011,1200,-0.5098,0.1975
Occupancy,Great Blue Heron,subcanopy,0.0124,0.199,-0.3587,0.0054,0.409,1.0074,1200,-0.3118,0.3496
Occupancy,Great Crested Flycatcher,subcanopy,-0.0181,0.2274,-0.4402,-0.0268,0.4489,1.0136,1321,-0.3895,0.3573
Occupancy,Great Horned Owl,subcanopy,-0.0579,0.2306,-0.5291,-0.0576,0.3968,1.0092,1084,-0.4357,0.3092
Occupancy,Gray Catbird,subcanopy,0.0689,0.1541,-0.2179,0.0644,0.3746,1.0072,1058,-0.1782,0.3256
Occupancy,Green Heron,subcanopy,-0.0718,0.2277,-0.5166,-0.0682,0.3719,1.0016,1200,-0.4556,0.2911
Occupancy,Hairy Woodpecker,subcanopy,0.1487,0.229,-0.2695,0.1412,0.6069,1.0072,1200,-0.2059,0.5326
Occupancy,Herring Gull,subcanopy,0.1088,0.2221,-0.3017,0.0958,0.559,1.0012,1200,-0.2336,0.4821
Occupancy,Hermit Thrush,subcanopy,-0.046,0.2184,-0.4907,-0.0449,0.3702,1.0022,1321,-0.4138,0.3111
Occupancy,House Finch,subcanopy,-0.0044,0.2022,-0.4004,-0.0122,0.3874,1.0042,1089,-0.3292,0.3208
Occupancy,House Sparrow,subcanopy,-0.0678,0.1837,-0.4252,-0.0642,0.2935,1.0081,1200,-0.3736,0.2274
Occupancy,Hooded Warbler,subcanopy,-0.0303,0.1576,-0.3309,-0.0337,0.2927,1.0011,1200,-0.2892,0.2306
Occupancy,House Wren,subcanopy,-0.0913,0.1487,-0.3867,-0.0877,0.1954,1.0106,1308,-0.3441,0.1574
Occupancy,Indigo Bunting,subcanopy,-0.0563,0.1492,-0.3512,-0.055,0.2329,1.0107,1200,-0.3029,0.1923
Occupancy,Killdeer,subcanopy,-0.0642,0.213,-0.5058,-0.0604,0.3413,1.0006,1200,-0.4281,0.283
Occupancy,Louisiana Waterthrush,subcanopy,0.1431,0.195,-0.2241,0.1345,0.5263,1.0007,925,-0.1657,0.4725
Occupancy,Mallard,subcanopy,-0.0888,0.2138,-0.5226,-0.0814,0.3132,1.0099,1200,-0.4464,0.2488
Occupancy,Mourning Dove,subcanopy,-0.1607,0.2005,-0.5822,-0.1532,0.2179,1.0032,1200,-0.5298,0.1655
Occupancy,Northern Cardinal,subcanopy,0.0009,0.1998,-0.4012,-0.0089,0.4149,1.0021,1200,-0.3235,0.3388
Occupancy,Northern Flicker,subcanopy,-0.0523,0.2066,-0.4552,-0.0551,0.3824,1.003,1200,-0.3891,0.2902
Occupancy,Northern Parula,subcanopy,0.0082,0.2199,-0.4177,0.0049,0.4876,1.0019,1200,-0.3351,0.3734
Occupancy,Northern Rough-winged Swallow,subcanopy,0.0101,0.1999,-0.3932,0.0167,0.4019,1.0006,1200,-0.3168,0.3403
Occupancy,Orchard Oriole,subcanopy,-0.0788,0.2112,-0.5037,-0.0762,0.329,1.0238,1200,-0.4353,0.2629
Occupancy,Ovenbird,subcanopy,-0.0022,0.1817,-0.3595,-0.0023,0.3749,1.0336,1200,-0.2955,0.301
Occupancy,Pileated Woodpecker,subcanopy,-0.0327,0.214,-0.4523,-0.0334,0.4107,1.0012,1371,-0.3752,0.3109
Occupancy,Purple Finch,subcanopy,-0.0542,0.2207,-0.4872,-0.0547,0.3998,1.0108,1200,-0.4179,0.3142
Occupancy,Purple Martin,subcanopy,-0.0324,0.2352,-0.5107,-0.0301,0.436,1.0012,1200,-0.4241,0.3528
Occupancy,Rose-breasted Grosbeak,subcanopy,-0.117,0.1974,-0.5321,-0.1077,0.2419,0.9994,1200,-0.4605,0.1846
Occupancy,Ring-billed Gull,subcanopy,0.0945,0.1999,-0.2793,0.0933,0.4976,1.0063,1200,-0.2235,0.4238
Occupancy,Red-breasted Nuthatch,subcanopy,-0.0668,0.2346,-0.544,-0.0603,0.3815,0.9996,1407,-0.4737,0.2971
Occupancy,Red-bellied Woodpecker,subcanopy,-0.0185,0.2115,-0.4123,-0.0243,0.406,1.0053,1200,-0.3483,0.3339
Occupancy,Red-eyed Vireo,subcanopy,0.0959,0.2041,-0.2742,0.0899,0.5152,1.0065,1200,-0.2243,0.4397
Occupancy,Red-headed Woodpecker,subcanopy,0.0514,0.2126,-0.3686,0.044,0.4729,0.9993,1200,-0.2823,0.3976
Occupancy,Rock Pigeon,subcanopy,-0.0971,0.2182,-0.5498,-0.0947,0.3288,0.9998,1200,-0.4652,0.2495
Occupancy,Red-shouldered Hawk,subcanopy,-0.132,0.225,-0.5958,-0.1241,0.3025,1.0062,1200,-0.4989,0.242
Occupancy,Red-tailed Hawk,subcanopy,-0.0993,0.2192,-0.5948,-0.0859,0.321,1.0009,1262,-0.466,0.249
Occupancy,Ruby-throated Hummingbird,subcanopy,0.0236,0.233,-0.418,0.0158,0.521,1.0051,1050,-0.3338,0.4287
Occupancy,Red-winged Blackbird,subcanopy,-0.3538,0.1988,-0.7722,-0.3414,0.0115,1.0016,1200,-0.6899,-0.0457
Occupancy,Savannah Sparrow,subcanopy,-0.0629,0.2313,-0.5194,-0.0613,0.3762,1.0064,1200,-0.4401,0.3107
Occupancy,Scarlet Tanager,subcanopy,-0.0374,0.2079,-0.4369,-0.0517,0.3756,1.0087,1306,-0.3628,0.3079
Occupancy,Song Sparrow,subcanopy,-0.1569,0.1517,-0.4589,-0.1549,0.1417,0.9999,1200,-0.4073,0.092
Occupancy,Swamp Sparrow,subcanopy,-0.0313,0.214,-0.4645,-0.0294,0.3887,1.0125,1200,-0.389,0.3312
Occupancy,Tennessee Warbler,subcanopy,-0.037,0.2275,-0.4983,-0.0362,0.4024,1.008,1200,-0.3974,0.3355
Occupancy,Tree Swallow,subcanopy,-0.0746,0.2129,-0.4931,-0.0685,0.338,1.0103,1467,-0.412,0.2681
Occupancy,Tufted Titmouse,subcanopy,-0.1759,0.2276,-0.6121,-0.1775,0.28,1.01,1200,-0.5461,0.1928
Occupancy,Turkey Vulture,subcanopy,-0.1717,0.2241,-0.6544,-0.156,0.2386,1.0013,1121,-0.5667,0.1636
Occupancy,Veery,subcanopy,0.1131,0.1965,-0.2427,0.0967,0.5337,1.0028,1200,-0.197,0.4356
Occupancy,Virginia Rail,subcanopy,-0.0262,0.2265,-0.4787,-0.0253,0.4498,1.0005,1200,-0.3953,0.3419
Occupancy,Warbling Vireo,subcanopy,-0.0679,0.1799,-0.438,-0.0666,0.2763,1.0013,1200,-0.373,0.2292
Occupancy,White-breasted Nuthatch,subcanopy,0.0808,0.2305,-0.3439,0.0693,0.5781,1.0107,1200,-0.2723,0.4783
Occupancy,White-eyed Vireo,subcanopy,0.019,0.2226,-0.409,0.0169,0.469,1.0009,1200,-0.3396,0.3748
Occupancy,Willow Flycatcher,subcanopy,-0.0883,0.2119,-0.5212,-0.0823,0.3318,1.0149,1200,-0.46,0.2486
Occupancy,Wild Turkey,subcanopy,-0.0889,0.2132,-0.5203,-0.0791,0.3007,1.0068,1116,-0.4426,0.2571
Occupancy,Winter Wren,subcanopy,-0.0099,0.2119,-0.4147,-0.0077,0.4037,1.0002,1200,-0.3709,0.3326
Occupancy,Wood Duck,subcanopy,-0.0057,0.2221,-0.4259,-0.0112,0.4642,1.0001,1320,-0.3665,0.351
Occupancy,Wood Thrush,subcanopy,0.0486,0.1945,-0.2948,0.0372,0.4735,1.0022,1200,-0.2544,0.4017
Occupancy,Yellow-billed Cuckoo,subcanopy,-0.0115,0.2214,-0.4658,-0.0141,0.4215,1.0103,1200,-0.3577,0.3657
Occupancy,Yellow Warbler,subcanopy,-0.2363,0.1911,-0.6448,-0.2265,0.0937,1.0028,1200,-0.5579,0.0604
Occupancy,Yellow-throated Vireo,subcanopy,-0.0501,0.2027,-0.4592,-0.0539,0.3456,1.0156,1083,-0.3909,0.2806
Occupancy,Yellow-throated Warbler,subcanopy,-0.1241,0.2164,-0.5827,-0.1133,0.2813,1.012,1200,-0.4979,0.2159
Occupancy,Acadian Flycatcher,canopy,-0.158,0.162,-0.479,-0.1559,0.1576,1.0029,812,-0.4222,0.1007
Occupancy,Alder Flycatcher,canopy,-0.1485,0.2569,-0.6664,-0.132,0.3206,1.0087,1200,-0.5839,0.2664
Occupancy,American Crow,canopy,0.0381,0.1856,-0.3347,0.0358,0.404,1.0005,1200,-0.2588,0.3502
Occupancy,American Goldfinch,canopy,0.051,0.2291,-0.3841,0.052,0.5068,1.0061,1200,-0.3205,0.4307
Occupancy,American Kestrel,canopy,0.1032,0.2566,-0.3701,0.0884,0.6733,1.0018,1200,-0.2935,0.5522
Occupancy,American Redstart,canopy,-0.0599,0.2163,-0.4925,-0.0589,0.3541,1.0015,1200,-0.422,0.2917
Occupancy,American Robin,canopy,-0.0838,0.2169,-0.5082,-0.0807,0.3331,1.0204,1200,-0.4333,0.2633
Occupancy,American Woodcock,canopy,-0.0919,0.2434,-0.5819,-0.0893,0.376,1.0022,1200,-0.4972,0.2971
Occupancy,Barred Owl,canopy,-0.2994,0.2538,-0.865,-0.279,0.1441,1,1147,-0.7488,0.0856
Occupancy,Bald Eagle,canopy,-0.0713,0.2517,-0.5786,-0.0697,0.4242,1.0038,1200,-0.4868,0.327
Occupancy,Bank Swallow,canopy,-0.0407,0.2508,-0.5155,-0.0418,0.4929,1.0026,1070,-0.4385,0.374
Occupancy,Baltimore Oriole,canopy,-0.0883,0.2038,-0.5014,-0.0865,0.3162,1.0022,1200,-0.4347,0.2445
Occupancy,Barn Swallow,canopy,-0.1564,0.2263,-0.6209,-0.1545,0.2806,1.0081,1200,-0.5348,0.1994
Occupancy,Black-capped Chickadee,canopy,-0.1228,0.2258,-0.587,-0.1187,0.3262,1.006,1306,-0.5054,0.2434
Occupancy,Belted Kingfisher,canopy,-0.1104,0.2203,-0.5471,-0.105,0.317,1.0077,1200,-0.4779,0.2555
Occupancy,Blue-gray Gnatcatcher,canopy,0.1333,0.1923,-0.2361,0.1244,0.5107,1.0009,1200,-0.1733,0.4655
Occupancy,Brown-headed Cowbird,canopy,0.0266,0.1984,-0.3583,0.0299,0.4158,1.0172,1200,-0.3025,0.3552
Occupancy,Blue-headed Vireo,canopy,-0.0693,0.2561,-0.6124,-0.0581,0.432,1.0052,1532,-0.4963,0.3591
Occupancy,Blue Jay,canopy,-0.1116,0.1942,-0.507,-0.1072,0.2713,1.0051,1200,-0.4405,0.2101
Occupancy,Bobolink,canopy,-0.0624,0.2616,-0.5938,-0.0623,0.4571,0.9998,1200,-0.475,0.3693
Occupancy,Brown Creeper,canopy,0.2121,0.2252,-0.1918,0.2072,0.6749,1.0061,1200,-0.1321,0.591
Occupancy,Brown Thrasher,canopy,-0.1963,0.244,-0.7116,-0.1921,0.2447,1.0036,1200,-0.6089,0.184
Occupancy,Black-throated Green Warbler,canopy,-0.0717,0.251,-0.5746,-0.0735,0.4234,1.0027,1355,-0.501,0.3481
Occupancy,Broad-winged Hawk,canopy,-0.115,0.2523,-0.6274,-0.11,0.3564,1.0009,1200,-0.5484,0.2856
Occupancy,Blue-winged Warbler,canopy,-0.1614,0.2266,-0.6479,-0.1563,0.2951,1.0069,1200,-0.5484,0.2031
Occupancy,Canada Goose,canopy,0.129,0.2507,-0.3486,0.1175,0.6385,1.003,782,-0.2603,0.5654
Occupancy,Carolina Wren,canopy,-0.0711,0.2108,-0.4964,-0.0746,0.3327,1.0012,1105,-0.4203,0.2743
Occupancy,Cedar Waxwing,canopy,-0.154,0.193,-0.555,-0.1394,0.2139,0.9995,1200,-0.4929,0.1574
Occupancy,Cerulean Warbler,canopy,-0.0704,0.2671,-0.5798,-0.0784,0.4683,0.9996,1100,-0.5056,0.3642
Occupancy,Chipping Sparrow,canopy,0.0425,0.1857,-0.3248,0.0387,0.4142,1.0025,1416,-0.2627,0.3541
Occupancy,Chimney Swift,canopy,-0.0842,0.1944,-0.4591,-0.0783,0.2773,1.0046,1200,-0.4099,0.2205
Occupancy,Cliff Swallow,canopy,-0.202,0.2485,-0.6985,-0.1983,0.2664,1.0035,1200,-0.6186,0.1906
Occupancy,Common Grackle,canopy,-0.1628,0.2092,-0.5974,-0.1555,0.2374,1.0003,1200,-0.5389,0.1623
Occupancy,Cooper's Hawk,canopy,-0.0694,0.2324,-0.5375,-0.073,0.3839,0.9998,1200,-0.4578,0.3108
Occupancy,Common Yellowthroat,canopy,-0.4488,0.1911,-0.8437,-0.4439,-0.0829,1.0061,1200,-0.7723,-0.1436
Occupancy,Dark-eyed Junco,canopy,0.192,0.2199,-0.2169,0.1864,0.6408,1.001,1200,-0.1569,0.5645
Occupancy,Downy Woodpecker,canopy,-0.1148,0.2345,-0.5936,-0.1116,0.3524,1.0056,1200,-0.5097,0.2598
Occupancy,Eastern Bluebird,canopy,-0.178,0.2063,-0.5769,-0.17,0.218,1.004,1200,-0.5214,0.1663
Occupancy,Eastern Kingbird,canopy,0.0427,0.2202,-0.3737,0.0401,0.4897,1.0008,1200,-0.3106,0.4112
Occupancy,Eastern Meadowlark,canopy,0.0549,0.2499,-0.3858,0.0417,0.5953,1.0048,1200,-0.3266,0.4864
Occupancy,Eastern Phoebe,canopy,0.2521,0.2181,-0.1502,0.2411,0.7134,1.0006,1200,-0.0739,0.6368
Occupancy,Eastern Towhee,canopy,-0.2227,0.1965,-0.6217,-0.2213,0.1575,1.0025,1078,-0.5604,0.0967
Occupancy,Eastern Wood-Pewee,canopy,0.038,0.2003,-0.345,0.0303,0.4225,1.0117,1200,-0.2718,0.3593
Occupancy,European Starling,canopy,0.0178,0.1854,-0.3714,0.0181,0.3835,1.0001,1200,-0.2855,0.3217
Occupancy,Field Sparrow,canopy,-0.2603,0.2168,-0.7045,-0.2537,0.1526,1.0037,1200,-0.6259,0.0738
Occupancy,Great Blue Heron,canopy,-0.0457,0.2201,-0.4702,-0.0494,0.4079,1.0059,1200,-0.405,0.3298
Occupancy,Great Crested Flycatcher,canopy,-0.1468,0.232,-0.5891,-0.1432,0.3045,1.01,1114,-0.529,0.2276
Occupancy,Great Horned Owl,canopy,-0.0926,0.2449,-0.5943,-0.0948,0.3988,1.0081,1200,-0.5056,0.306
Occupancy,Gray Catbird,canopy,0.0478,0.1634,-0.2488,0.0498,0.3756,1.0118,1231,-0.2054,0.3067
Occupancy,Green Heron,canopy,0.0087,0.2543,-0.4567,-0.0091,0.5252,1.0055,1338,-0.4004,0.4476
Occupancy,Hairy Woodpecker,canopy,-0.1746,0.2628,-0.6789,-0.1777,0.3299,1.0052,1516,-0.597,0.248
Occupancy,Herring Gull,canopy,-0.0845,0.25,-0.5926,-0.0816,0.4259,1.0308,1200,-0.4834,0.3214
Occupancy,Hermit Thrush,canopy,-0.071,0.2496,-0.5382,-0.0695,0.4295,1.0058,1200,-0.4651,0.3345
Occupancy,House Finch,canopy,-0.0734,0.2234,-0.5101,-0.0712,0.3815,1.0051,1200,-0.4383,0.272
Occupancy,House Sparrow,canopy,0.1328,0.1837,-0.2271,0.1238,0.5103,1,1200,-0.1643,0.4475
Occupancy,Hooded Warbler,canopy,0.1317,0.1798,-0.2143,0.1233,0.5096,1.0004,1200,-0.1545,0.4394
Occupancy,House Wren,canopy,-0.0816,0.1581,-0.3923,-0.0782,0.234,1.0074,1200,-0.3486,0.176
Occupancy,Indigo Bunting,canopy,-0.0933,0.15,-0.3903,-0.0941,0.1945,1.0089,1200,-0.3398,0.1462
Occupancy,Killdeer,canopy,0.261,0.2342,-0.1633,0.2465,0.7737,1.0009,1200,-0.1037,0.6466
Occupancy,Louisiana Waterthrush,canopy,-0.1056,0.2106,-0.5101,-0.1007,0.3157,1.0034,1200,-0.4552,0.2392
Occupancy,Mallard,canopy,0.0014,0.2352,-0.4467,-0.0021,0.4868,1.0057,1200,-0.3618,0.3924
Occupancy,Mourning Dove,canopy,0.02,0.1964,-0.3588,0.0196,0.4114,1.0178,1063,-0.2884,0.3581
Occupancy,Northern Cardinal,canopy,-0.3319,0.2165,-0.7627,-0.3256,0.095,1.0056,1200,-0.6935,0.0231
Occupancy,Northern Flicker,canopy,-0.0422,0.2238,-0.4807,-0.0393,0.3755,1.0141,1200,-0.3995,0.3273
Occupancy,Northern Parula,canopy,-0.051,0.2643,-0.5647,-0.0442,0.4642,0.9995,1337,-0.4708,0.3814
Occupancy,Northern Rough-winged Swallow,canopy,0.0042,0.2183,-0.4212,-0.0016,0.4295,1.0041,1200,-0.3408,0.3558
Occupancy,Orchard Oriole,canopy,-0.34,0.2401,-0.8403,-0.3203,0.0817,1.0172,1200,-0.7609,0.0258
Occupancy,Ovenbird,canopy,-0.2391,0.2231,-0.6868,-0.2323,0.1813,1.0004,1314,-0.6106,0.115
Occupancy,Pileated Woodpecker,canopy,-0.1712,0.2318,-0.6309,-0.1725,0.2823,1.0011,1012,-0.5524,0.2274
Occupancy,Purple Finch,canopy,-0.0123,0.2579,-0.5028,-0.011,0.4903,1.0023,1200,-0.4131,0.4003
Occupancy,Purple Martin,canopy,-0.0675,0.263,-0.5718,-0.066,0.4427,0.9991,1403,-0.4863,0.3679
Occupancy,Rose-breasted Grosbeak,canopy,-0.109,0.2233,-0.6016,-0.1082,0.3219,1.0025,1463,-0.468,0.2585
Occupancy,Ring-billed Gull,canopy,-0.1404,0.2142,-0.5824,-0.1356,0.2789,0.9995,1200,-0.5083,0.2061
Occupancy,Red-breasted Nuthatch,canopy,-0.0869,0.2592,-0.6057,-0.0788,0.4283,1.0092,1316,-0.5229,0.332
Occupancy,Red-bellied Woodpecker,canopy,-0.023,0.2321,-0.456,-0.0227,0.4409,1.0024,1200,-0.3777,0.3555
Occupancy,Red-eyed Vireo,canopy,-0.0717,0.1924,-0.4753,-0.0691,0.2999,1.0183,1207,-0.3985,0.2351
Occupancy,Red-headed Woodpecker,canopy,-0.0533,0.2385,-0.538,-0.0561,0.4084,1.0081,1200,-0.4366,0.3301
Occupancy,Rock Pigeon,canopy,0.1152,0.2619,-0.3733,0.1042,0.6591,1.0049,1443,-0.2881,0.561
Occupancy,Red-shouldered Hawk,canopy,-0.158,0.2635,-0.6879,-0.1638,0.3253,1.0229,1091,-0.58,0.246
Occupancy,Red-tailed Hawk,canopy,-0.0367,0.2278,-0.4833,-0.0432,0.4208,1.0295,1081,-0.3883,0.3583
Occupancy,Ruby-throated Hummingbird,canopy,-0.1287,0.2597,-0.6471,-0.1271,0.3563,0.9998,1200,-0.5704,0.2929
Occupancy,Red-winged Blackbird,canopy,-0.0761,0.157,-0.3853,-0.0761,0.2258,1.0139,1074,-0.346,0.1844
Occupancy,Savannah Sparrow,canopy,0.1111,0.2605,-0.3451,0.0932,0.6549,1.0017,1343,-0.2806,0.5563
Occupancy,Scarlet Tanager,canopy,-0.2044,0.2039,-0.5768,-0.2108,0.2081,0.9992,1401,-0.5306,0.1408
Occupancy,Song Sparrow,canopy,-0.0516,0.1579,-0.3775,-0.0478,0.2554,1.0026,1289,-0.3205,0.2017
Occupancy,Swamp Sparrow,canopy,-0.3165,0.2358,-0.8034,-0.3074,0.1251,1.0011,1200,-0.7182,0.0538
Occupancy,Tennessee Warbler,canopy,-0.0657,0.258,-0.6022,-0.0612,0.4382,1.0041,1077,-0.4924,0.355
Occupancy,Tree Swallow,canopy,-0.2351,0.2198,-0.6943,-0.23,0.1604,1.0014,1200,-0.592,0.1122
Occupancy,Tufted Titmouse,canopy,-0.1127,0.2208,-0.5555,-0.1127,0.3076,1.0079,1200,-0.4822,0.2365
Occupancy,Turkey Vulture,canopy,-0.0946,0.2189,-0.5164,-0.0953,0.3176,1.0027,1200,-0.4479,0.2664
Occupancy,Veery,canopy,0.0132,0.2298,-0.4363,0.0182,0.4544,1.0076,1200,-0.3688,0.3801
Occupancy,Virginia Rail,canopy,-0.0706,0.2551,-0.589,-0.0699,0.4251,1.0008,1200,-0.4722,0.3566
Occupancy,Warbling Vireo,canopy,0.0484,0.1852,-0.3046,0.0434,0.4288,1.0034,1200,-0.253,0.3684
Occupancy,White-breasted Nuthatch,canopy,-0.1758,0.2436,-0.6842,-0.1652,0.307,1.0043,1200,-0.5782,0.2175
Occupancy,White-eyed Vireo,canopy,-0.1261,0.2501,-0.6581,-0.1226,0.3596,1.0018,1200,-0.556,0.2869
Occupancy,Willow Flycatcher,canopy,-0.2775,0.2234,-0.7334,-0.274,0.1421,1.0006,1200,-0.6551,0.0948
Occupancy,Wild Turkey,canopy,-0.0113,0.2409,-0.4831,-0.0101,0.448,0.9998,1200,-0.4038,0.3819
Occupancy,Winter Wren,canopy,0.0038,0.2405,-0.4447,-0.0115,0.4937,1.0051,1200,-0.3708,0.4059
Occupancy,Wood Duck,canopy,-0.1555,0.2488,-0.6683,-0.1484,0.3244,1.0129,1200,-0.5825,0.2488
Occupancy,Wood Thrush,canopy,-0.0673,0.1721,-0.3899,-0.0717,0.2692,1.018,1200,-0.3453,0.2098
Occupancy,Yellow-billed Cuckoo,canopy,-0.1405,0.2473,-0.6289,-0.1282,0.3419,1.0047,1331,-0.5516,0.262
Occupancy,Yellow Warbler,canopy,-0.0924,0.1795,-0.4323,-0.0842,0.2456,1.017,1052,-0.3847,0.192
Occupancy,Yellow-throated Vireo,canopy,0.1148,0.2352,-0.3425,0.1079,0.5876,1.0033,1200,-0.2604,0.4957
Occupancy,Yellow-throated Warbler,canopy,-0.0787,0.2414,-0.5609,-0.0815,0.4042,1.0109,1100,-0.4773,0.3197
Detection,Acadian Flycatcher,Intercept,0.8643,0.1472,0.5837,0.8627,1.1588,1.0117,1200,0.6268,1.1074
Detection,Alder Flycatcher,Intercept,-1.6741,1.1155,-3.9022,-1.6506,0.3571,1.0045,729,-3.5421,0.0867
Detection,American Crow,Intercept,-0.6797,0.261,-1.2134,-0.6687,-0.1782,1.0233,1096,-1.1106,-0.2599
Detection,American Goldfinch,Intercept,0.0759,0.1251,-0.1692,0.0754,0.3178,1.0038,1407,-0.1255,0.2774
Detection,American Kestrel,Intercept,-1.6279,1.1333,-3.8276,-1.6246,0.544,0.9994,738,-3.4474,0.1391
Detection,American Redstart,Intercept,-0.9466,0.5703,-2.1727,-0.921,0.0832,1.0114,1200,-1.9214,-0.0462
Detection,American Robin,Intercept,0.9939,0.1206,0.7597,0.9922,1.2358,1.0026,1200,0.7997,1.1941
Detection,American Woodcock,Intercept,-0.953,0.9482,-2.9104,-0.9113,0.8569,1.0032,990,-2.5889,0.5041
Detection,Barred Owl,Intercept,-2.1231,0.9325,-4.0167,-2.1114,-0.2796,1.0287,590,-3.6258,-0.5466
Detection,Bald Eagle,Intercept,-1.9964,0.942,-3.9578,-1.962,-0.2381,1.0073,627,-3.667,-0.5114
Detection,Bank Swallow,Intercept,-1.7574,0.9713,-3.7881,-1.7247,0.1171,1.0188,854,-3.381,-0.1768
Detection,Baltimore Oriole,Intercept,-0.7448,0.211,-1.1841,-0.7332,-0.3466,1.0031,1200,-1.0935,-0.4098
Detection,Barn Swallow,Intercept,-1.6559,0.6026,-2.9254,-1.6084,-0.6129,0.9993,845,-2.7301,-0.7499
Detection,Black-capped Chickadee,Intercept,0.0757,0.1115,-0.1376,0.0746,0.2951,1.0012,1200,-0.1076,0.2604
Detection,Belted Kingfisher,Intercept,-1.8563,0.492,-2.7989,-1.8545,-0.9245,1.0032,967,-2.6586,-1.0701
Detection,Blue-gray Gnatcatcher,Intercept,-0.466,0.1551,-0.7626,-0.4674,-0.1493,1.0008,1200,-0.7226,-0.2045
Detection,Brown-headed Cowbird,Intercept,-0.1625,0.1293,-0.4125,-0.1628,0.0896,1.0002,1200,-0.375,0.0481
Detection,Blue-headed Vireo,Intercept,-1.7868,1.1225,-4.1819,-1.7279,0.2893,1.0074,838,-3.7578,0.0027
Detection,Blue Jay,Intercept,0.5165,0.1248,0.2701,0.5119,0.7618,1.007,984,0.3161,0.721
Detection,Bobolink,Intercept,-1.4705,1.3344,-4.1477,-1.4097,1.0013,1.0049,992,-3.6925,0.5897
Detection,Brown Creeper,Intercept,-1.1108,0.4489,-2.0195,-1.0909,-0.2722,1.0113,1200,-1.8631,-0.3894
Detection,Brown Thrasher,Intercept,-1.8445,0.7174,-3.2452,-1.8389,-0.4842,1.0006,1007,-3.0059,-0.6584
Detection,Black-throated Green Warbler,Intercept,-1.4131,1.2808,-4.0164,-1.3846,0.9837,1.0108,862,-3.5002,0.6086
Detection,Broad-winged Hawk,Intercept,-1.8369,0.992,-3.7905,-1.7817,-0.0117,1.0001,777,-3.476,-0.2393
Detection,Blue-winged Warbler,Intercept,-1.2623,0.7312,-2.8296,-1.1972,0.06,1.016,838,-2.5011,-0.0892
Detection,Canada Goose,Intercept,-2.4707,0.6821,-3.722,-2.4716,-1.1015,1.0257,495,-3.5952,-1.3152
Detection,Carolina Wren,Intercept,-0.9941,0.2265,-1.4481,-0.9977,-0.5628,1.0212,1357,-1.3749,-0.6213
Detection,Cedar Waxwing,Intercept,-0.7265,0.2102,-1.1252,-0.7273,-0.3037,1.0007,1200,-1.0652,-0.3833
Detection,Cerulean Warbler,Intercept,-1.4238,1.263,-3.9153,-1.4236,1.0922,1.0155,778,-3.4978,0.6124
Detection,Chipping Sparrow,Intercept,-1.0054,0.3707,-1.7857,-0.9934,-0.3435,1.0006,1200,-1.6522,-0.4145
Detection,Chimney Swift,Intercept,-0.9357,0.2142,-1.3594,-0.9382,-0.5245,1.0024,1027,-1.2937,-0.5787
